frames,time,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95
64,32.0,3,5,3,4,4,3,4,3,3,5,4,3,3,3,4,3,4,3,5,5,3,3,3,4,3,4,4,3,3,3,3,3,4,3,3,4,3,3,4,3,3,4,5,4,3,4,3,4,4,3,4,4,4,3,3,3,3,3,3,4,4,3,3,3,3,4,3,7,4,4,4,5,4,3,3,3,3,3,3,3,5,3,3,3,3,3,3,4,4,3,3,3,4,3,3,4
65,32.5,3,5,3,4,4,3,4,3,3,5,4,3,3,3,4,3,4,3,5,5,3,3,3,4,3,4,4,3,3,3,3,3,4,3,3,4,3,3,4,3,3,4,5,4,3,4,3,4,4,3,4,4,4,3,3,3,3,3,3,4,4,3,3,3,3,4,3,7,4,4,4,5,4,3,3,3,3,3,3,3,5,3,3,3,3,3,3,4,4,3,3,3,4,3,3,4
66,33.0,3,5,3,4,4,3,4,3,3,5,4,3,3,3,4,3,4,3,5,5,3,3,3,4,3,4,4,3,3,3,3,3,4,3,3,4,3,3,4,3,3,4,5,4,3,4,3,4,3,3,4,4,4,3,3,3,3,3,3,3,4,3,3,3,3,4,3,6,4,4,4,5,4,3,3,3,4,3,3,3,5,3,3,3,3,3,3,4,4,3,3,3,4,3,3,4
67,33.5,3,5,3,4,4,3,4,3,3,5,4,3,3,3,4,3,4,3,5,5,3,3,3,4,3,4,4,3,3,3,3,3,4,3,3,4,3,3,4,3,3,4,5,4,3,4,3,4,3,3,4,4,4,3,3,3,3,3,3,4,4,3,3,3,3,5,3,6,4,4,4,5,4,3,3,3,4,3,3,3,5,4,3,3,3,3,3,4,4,3,3,3,4,3,3,4
68,34.0,3,5,3,4,4,3,4,3,3,5,4,3,3,3,4,3,4,3,5,5,3,3,3,4,3,4,4,3,3,3,3,3,4,3,3,4,3,3,4,3,3,4,5,4,3,4,3,4,3,3,4,4,4,3,3,3,3,3,3,3,4,3,3,3,3,5,3,6,4,4,4,5,4,3,3,3,4,3,3,3,5,4,3,3,3,3,3,4,4,3,3,3,4,3,3,4
69,34.5,3,5,3,4,4,3,4,3,3,5,4,3,3,3,4,3,4,3,5,5,3,3,3,4,3,4,4,3,3,3,3,3,4,3,3,4,3,4,4,3,3,4,5,4,3,4,3,4,3,3,4,4,4,3,3,3,3,3,3,3,4,3,3,3,3,5,3,6,4,4,4,5,4,3,3,3,4,3,3,3,5,4,3,3,3,3,3,4,4,3,3,3,4,3,3,4
70,35.0,3,5,3,4,4,3,4,3,3,5,4,3,3,3,4,3,4,3,5,5,3,3,3,4,3,4,4,3,3,3,3,3,4,3,3,4,3,4,4,3,3,4,5,4,3,4,3,4,3,3,4,4,4,3,3,3,3,3,3,3,4,3,3,3,3,5,3,6,4,4,4,5,4,3,3,3,4,3,3,3,5,4,3,3,3,3,3,4,4,4,3,3,4,3,3,4
71,35.5,3,5,3,4,4,3,4,3,3,5,4,3,3,3,4,3,4,3,4,5,4,3,3,4,3,4,4,3,3,3,3,3,4,3,3,4,3,4,4,3,3,4,5,4,3,4,3,4,3,3,4,4,4,3,3,3,3,3,3,3,4,3,3,4,3,5,3,6,4,4,3,5,4,3,3,3,4,3,3,3,5,4,3,3,3,3,3,4,4,4,3,3,4,3,3,4
72,36.0,3,5,3,4,4,3,4,3,3,5,4,3,3,3,4,3,4,3,4,5,4,3,3,4,3,4,4,3,3,3,3,3,4,3,3,4,3,4,4,3,3,4,5,4,3,3,3,4,3,3,4,4,4,3,3,3,3,3,3,3,4,3,3,4,3,4,3,6,4,4,3,5,4,3,3,3,4,3,3,3,5,4,3,3,3,3,3,4,4,4,3,3,4,3,3,4
73,36.5,3,5,3,4,4,3,4,3,3,5,4,3,3,3,4,3,4,3,4,5,4,3,3,4,3,4,4,3,3,3,3,3,4,3,3,4,3,4,4,3,3,4,5,4,3,3,3,4,3,3,4,4,4,3,3,3,4,3,3,3,4,3,3,5,3,4,3,6,4,4,3,5,4,3,3,3,4,3,3,3,5,4,3,3,3,3,3,4,4,4,3,3,4,3,3,4
74,37.0,3,5,3,4,4,3,4,3,3,5,4,3,3,3,4,3,4,3,5,5,4,3,3,4,3,4,4,3,3,3,3,3,4,3,3,4,3,4,4,3,3,4,5,4,3,3,3,4,3,3,4,5,4,3,3,3,4,3,3,3,4,4,3,3,3,4,3,6,4,4,3,5,4,3,3,3,4,3,3,3,5,4,3,3,3,3,3,4,4,4,3,3,4,3,3,4
75,37.5,3,5,3,4,4,3,4,3,3,5,4,3,3,3,4,3,4,3,5,5,4,3,3,4,3,4,4,3,3,3,3,3,4,3,3,4,4,4,4,3,3,4,5,4,3,3,3,4,3,3,4,5,4,3,3,3,4,3,3,3,4,4,3,3,3,4,3,6,4,4,3,5,4,3,3,3,4,3,3,3,5,4,3,3,3,3,3,4,4,4,3,3,4,3,3,4
76,38.0,3,5,3,4,4,3,4,3,3,5,4,3,3,4,4,3,4,3,5,5,4,3,3,4,3,4,4,3,3,3,3,3,4,3,3,4,4,4,4,3,3,4,5,4,3,3,3,4,3,3,4,5,4,3,3,3,4,3,3,3,4,4,3,3,3,4,3,6,4,4,3,5,4,3,3,3,4,3,3,3,5,4,3,3,3,3,3,4,4,4,3,3,4,3,3,4
77,38.5,3,5,3,4,4,3,4,3,3,6,4,3,3,4,4,3,4,3,5,5,4,3,3,5,3,4,4,3,3,3,3,3,5,3,3,4,4,4,4,3,3,4,5,5,3,3,3,4,3,3,4,5,5,3,3,3,4,3,3,3,4,3,3,3,3,4,3,6,4,4,3,5,4,3,3,3,4,3,3,3,5,4,3,3,3,3,3,4,4,4,3,3,4,3,3,4
78,39.0,3,5,3,4,4,3,4,3,3,5,4,3,3,4,4,3,4,3,5,5,4,3,3,5,3,3,4,3,3,3,3,3,5,3,3,4,4,4,4,3,3,4,5,5,3,3,3,4,3,3,4,5,5,3,3,3,4,3,3,3,4,3,3,3,3,4,3,6,4,4,3,5,4,3,3,3,4,3,3,3,5,4,3,3,3,3,3,4,4,4,3,3,4,3,4,4
79,39.5,3,5,3,4,4,3,4,3,3,5,4,3,3,4,4,3,4,3,5,5,5,3,3,5,3,3,4,3,3,3,3,3,6,3,3,4,4,4,4,3,3,4,5,5,3,3,3,4,3,3,4,5,5,3,3,3,4,3,3,3,4,3,3,3,3,4,3,6,4,4,3,5,4,3,3,3,4,3,3,3,5,4,3,3,3,3,3,4,4,4,3,3,4,3,4,4
80,40.0,3,5,3,4,4,3,4,3,3,5,4,3,3,4,4,3,4,3,5,5,5,3,3,5,3,3,4,3,3,3,3,3,6,3,3,4,5,4,4,3,3,4,5,5,3,3,3,4,3,3,4,5,5,3,3,3,4,3,3,3,4,3,3,3,3,4,3,6,4,4,3,5,4,3,3,3,4,3,3,3,5,4,3,3,3,3,4,4,4,4,3,3,4,3,4,4
81,40.5,3,5,3,4,4,3,4,3,3,5,4,3,3,4,4,3,4,3,5,5,5,3,3,5,3,3,4,3,3,3,3,3,6,3,3,4,5,4,4,3,3,4,5,5,3,3,3,4,4,3,4,5,5,3,3,3,4,3,3,3,4,3,3,3,3,4,3,6,4,4,4,5,4,3,3,3,4,3,3,3,5,4,3,3,3,3,4,4,4,3,3,3,4,3,4,4
82,41.0,3,5,3,4,4,3,4,3,3,5,4,3,3,4,4,3,4,3,5,5,5,3,3,5,3,3,4,3,3,3,3,3,6,3,3,4,5,4,4,3,3,4,5,5,3,3,3,4,4,3,4,5,5,3,3,3,4,3,3,3,4,3,3,3,4,4,3,6,4,4,4,5,4,3,3,3,4,3,3,3,5,4,3,3,3,3,5,4,4,3,3,3,4,3,4,4
83,41.5,3,5,3,4,4,3,4,3,3,5,4,3,3,4,4,3,4,3,5,5,4,3,3,5,3,3,4,3,3,3,3,3,6,3,3,4,5,4,4,3,3,4,5,5,3,3,3,4,4,3,4,5,5,3,3,3,4,3,3,3,4,3,3,3,4,4,3,6,4,4,4,5,4,3,3,3,4,3,3,3,5,4,3,3,3,3,5,4,4,3,3,3,4,3,4,4
84,42.0,3,5,3,4,4,3,4,3,3,5,4,3,3,4,4,3,4,3,5,5,4,3,3,5,3,3,4,3,3,3,3,3,6,3,3,4,5,4,4,3,3,4,5,5,3,3,3,4,4,3,4,5,5,3,3,3,4,3,3,3,4,3,3,3,4,4,3,6,4,4,4,5,4,3,4,3,4,3,3,3,5,4,3,3,3,3,5,4,3,3,3,3,4,3,4,4
85,42.5,3,5,3,5,4,3,4,3,3,4,4,3,3,4,4,3,4,3,4,5,4,3,3,5,3,3,4,3,3,3,3,3,6,3,3,4,5,4,4,3,3,4,5,5,3,3,3,4,4,3,4,5,5,3,3,3,4,3,3,3,4,3,3,3,4,4,3,6,4,4,4,5,4,3,4,3,4,3,3,3,5,4,3,3,3,3,5,4,3,3,3,3,4,3,4,4
86,43.0,3,5,3,5,4,3,4,3,3,4,4,3,3,4,4,3,4,3,4,5,4,3,3,6,3,3,4,3,3,3,4,3,6,3,3,4,5,4,4,3,3,4,5,5,3,3,3,4,4,3,4,5,5,3,3,3,4,3,3,3,4,3,3,3,4,4,3,5,4,4,4,5,4,3,4,3,4,3,3,3,5,4,3,3,3,3,5,4,3,3,3,3,4,3,4,4
87,43.5,3,5,3,5,4,4,4,3,4,4,4,3,3,4,4,3,4,3,4,5,4,3,3,6,3,3,4,3,3,3,4,3,6,3,3,4,5,4,4,3,3,4,5,5,3,3,3,4,4,3,4,5,5,3,3,3,4,3,3,3,4,3,3,3,4,4,3,5,4,3,4,5,4,3,4,3,4,3,3,3,5,4,3,3,3,3,5,4,3,3,3,3,3,3,4,4
88,44.0,3,5,3,5,4,4,4,3,4,4,4,3,3,4,4,3,4,3,4,5,4,3,3,6,3,3,4,3,3,3,4,3,5,3,3,4,5,4,4,3,3,4,5,5,3,3,3,4,4,3,4,5,5,3,3,3,4,3,3,3,4,3,3,3,3,4,3,5,4,3,4,4,4,3,4,3,4,3,3,3,5,4,3,3,3,3,5,4,3,3,3,3,3,3,4,4
89,44.5,3,4,3,5,4,4,3,3,4,4,4,3,3,4,4,3,4,3,4,4,4,3,3,6,3,3,4,3,3,3,4,3,4,3,3,4,5,4,3,3,3,4,5,5,3,3,3,4,4,3,4,5,5,3,3,3,4,3,3,3,4,3,3,3,3,4,3,5,4,3,4,4,4,3,3,3,4,3,3,3,4,4,3,3,3,4,5,4,3,4,3,3,3,3,4,4
90,45.0,3,4,3,5,4,4,3,3,4,4,4,3,3,4,4,3,4,3,4,4,4,3,3,6,3,3,4,3,3,3,4,3,4,3,3,4,5,4,4,3,3,4,5,5,3,3,3,4,4,3,4,5,5,3,3,3,5,3,3,3,4,3,3,3,3,4,3,5,4,3,4,4,4,3,3,3,4,3,3,3,4,4,3,3,3,4,5,4,3,4,3,3,3,3,4,4
91,45.5,3,4,3,5,4,4,3,3,4,3,4,3,3,4,4,3,4,3,4,4,4,3,4,6,3,3,4,3,3,3,4,3,4,3,3,4,5,4,4,3,3,4,5,4,3,3,3,4,4,3,4,4,5,3,3,3,5,3,3,3,4,3,3,3,3,4,3,5,4,3,4,4,4,3,3,3,4,3,3,3,4,4,3,3,3,4,5,4,3,4,3,3,3,3,4,4
92,46.0,3,4,3,6,4,4,3,4,4,3,4,3,3,4,4,3,4,3,4,4,4,3,4,6,3,3,4,3,3,3,4,3,4,3,3,4,5,4,4,3,3,4,5,4,4,3,3,4,4,3,4,4,5,3,3,3,5,3,3,3,4,3,3,3,3,4,3,5,4,3,4,4,4,3,3,3,4,3,3,3,4,4,3,3,3,4,5,4,3,4,3,3,3,4,4,4
93,46.5,3,4,3,6,4,4,3,4,4,3,4,3,3,4,4,3,4,3,4,4,4,3,4,6,3,3,4,3,3,3,3,3,4,3,3,4,5,4,4,3,3,4,5,4,4,3,3,4,4,3,4,4,5,3,3,3,4,3,3,3,4,3,3,3,3,4,3,5,4,3,4,4,4,3,3,3,4,3,3,3,4,5,3,3,3,4,5,4,3,4,3,3,3,3,4,4
94,47.0,3,4,3,6,4,4,3,4,4,3,4,3,3,4,4,3,4,3,4,4,4,3,4,6,3,3,4,3,3,3,4,3,4,3,3,4,5,4,4,3,3,4,4,4,4,3,3,4,4,3,4,4,5,3,3,3,4,3,3,3,4,3,3,3,3,4,3,5,4,3,4,4,4,3,3,3,4,3,3,3,4,5,3,3,3,5,5,4,3,4,3,3,3,3,3,4
95,47.5,3,4,3,6,4,4,3,4,5,3,4,3,3,4,4,3,4,3,4,4,4,3,4,6,3,3,4,3,3,3,4,3,4,3,3,4,5,4,4,3,3,4,4,4,5,3,3,4,4,3,4,4,5,3,3,3,4,3,3,3,4,3,3,3,3,4,3,5,4,3,4,4,4,3,3,3,4,3,3,3,4,5,3,3,3,5,5,4,3,4,3,3,3,3,3,3
96,48.0,3,4,3,6,4,4,3,4,5,3,4,3,3,4,4,3,4,3,4,4,4,3,4,6,3,3,4,3,3,3,4,3,4,3,3,4,5,4,4,3,3,4,4,4,5,3,3,4,4,3,4,4,5,3,3,3,4,3,3,3,4,3,3,3,3,5,3,5,4,3,4,4,4,3,3,3,4,3,3,3,4,5,3,3,3,5,5,4,3,4,3,3,3,3,3,3
97,48.5,3,4,3,6,4,4,3,4,5,3,4,3,3,4,4,3,4,3,4,4,4,3,4,6,3,3,4,3,3,3,4,3,4,3,3,4,5,4,4,3,3,4,4,4,5,3,3,4,4,3,4,4,5,3,3,3,4,3,3,3,4,3,3,3,3,5,3,5,4,3,4,4,4,3,3,3,4,3,3,3,4,5,3,3,3,5,5,4,3,4,3,3,3,3,3,3
98,49.0,3,4,3,6,4,4,3,4,5,3,4,3,3,4,4,3,4,3,3,4,4,3,4,6,3,3,4,3,3,3,4,3,4,3,3,4,5,4,4,3,3,4,4,4,4,3,3,4,4,3,3,4,5,3,3,3,3,3,3,3,4,3,3,3,3,5,3,5,4,3,4,4,4,3,3,3,4,3,3,4,4,5,3,3,3,5,5,4,3,4,3,3,3,3,3,3
99,49.5,3,4,3,6,4,4,3,4,5,3,4,3,3,4,4,3,4,3,3,4,4,3,4,6,3,3,3,3,3,3,4,4,4,3,3,4,5,4,4,3,3,5,4,4,4,3,3,4,4,3,3,4,5,3,3,3,3,3,3,3,4,3,3,3,3,5,3,6,3,3,4,4,4,3,3,3,4,3,3,4,3,5,3,3,3,5,5,4,3,4,3,3,3,3,3,3
100,50.0,3,4,3,6,4,3,3,4,5,3,4,3,3,4,4,3,4,3,3,4,4,3,4,6,3,3,3,3,3,3,4,4,4,3,3,4,5,4,4,3,3,5,4,4,4,3,3,4,4,3,3,4,5,3,3,3,3,3,3,3,4,3,3,3,4,5,3,6,3,3,4,4,3,3,3,3,4,3,3,3,3,4,3,3,3,5,5,4,3,4,3,3,3,3,3,3
101,50.5,3,4,3,6,3,3,3,4,5,3,4,3,3,4,5,3,4,3,3,4,4,3,4,6,3,3,3,3,3,3,3,3,4,3,3,4,5,4,4,3,3,5,4,4,4,3,3,4,4,3,3,4,5,3,3,3,3,3,3,3,4,3,3,3,4,4,3,5,3,3,4,4,3,3,3,3,4,3,3,3,3,4,3,3,3,5,5,4,4,4,3,3,3,3,3,3
102,51.0,3,5,3,5,3,3,3,4,5,3,4,3,3,4,4,3,4,3,3,4,4,3,4,6,3,3,3,3,3,3,3,3,4,3,3,4,5,4,4,3,3,5,4,4,4,3,3,4,4,3,3,4,5,3,3,3,3,3,3,3,4,3,3,3,4,4,3,5,3,3,4,4,3,3,3,3,4,3,3,3,3,4,3,3,3,5,5,4,4,4,3,3,3,3,3,3
103,51.5,3,5,3,5,3,3,3,4,5,3,4,3,3,4,4,3,4,3,3,4,4,3,4,6,3,3,3,3,3,3,3,3,4,3,3,4,5,4,4,3,3,5,4,4,4,3,3,4,4,3,3,4,5,3,3,3,3,3,3,3,4,3,3,3,4,4,3,5,3,3,4,3,3,3,3,3,4,3,3,3,3,4,3,3,3,5,5,4,4,4,3,3,3,4,3,3
104,52.0,3,4,3,5,3,3,3,4,5,3,4,3,3,4,4,3,4,3,3,4,4,3,4,6,3,3,3,3,3,3,3,3,5,4,3,4,5,4,4,3,3,5,4,4,4,3,4,3,4,3,3,4,5,3,3,3,3,3,3,3,4,3,3,3,4,4,3,5,3,3,4,3,3,3,3,3,4,3,3,3,3,4,3,3,3,5,5,4,4,4,4,3,3,4,3,3
105,52.5,3,4,3,5,3,3,3,4,5,3,4,3,3,4,5,3,4,3,3,4,4,3,5,6,3,3,3,3,3,3,3,3,5,4,3,4,5,4,4,3,3,5,4,4,4,3,4,3,4,3,3,4,5,3,3,3,3,3,3,3,4,3,3,3,4,4,3,4,3,3,4,3,3,3,3,3,4,3,3,3,3,4,3,3,3,5,5,4,4,4,4,3,3,4,3,3
106,53.0,3,4,3,5,3,3,3,4,5,3,4,3,3,4,5,3,4,3,3,4,4,3,5,6,3,3,3,3,3,3,3,3,5,4,3,4,5,4,4,3,3,6,4,4,4,3,4,3,4,3,3,4,5,3,3,3,3,3,3,3,4,3,3,3,4,5,3,4,3,3,4,3,3,3,3,3,4,3,3,3,3,4,3,3,3,5,5,4,4,4,4,3,3,4,3,3
107,53.5,3,4,3,5,3,3,3,4,5,4,4,3,3,4,5,3,5,3,3,4,4,3,5,6,3,3,3,3,3,3,3,3,5,4,3,4,5,4,4,3,3,5,4,4,4,3,4,3,4,3,3,4,5,3,3,3,3,3,3,3,4,3,3,3,4,5,3,4,3,3,4,3,3,3,3,3,4,3,3,3,3,4,3,3,3,5,5,4,4,4,4,3,3,4,3,3
108,54.0,3,4,3,5,4,3,3,4,5,4,4,3,3,4,5,3,5,3,3,4,3,3,5,6,3,3,3,3,3,3,3,3,5,4,3,4,6,4,4,3,3,5,4,4,4,3,3,3,4,3,3,4,5,3,3,3,3,3,3,3,4,3,3,3,4,5,3,4,3,3,4,3,3,3,3,3,4,3,3,3,3,4,3,3,3,5,5,4,4,4,4,3,3,4,3,3
109,54.5,3,4,3,5,4,3,3,4,5,3,4,3,3,4,5,3,5,3,3,4,3,3,5,5,3,3,3,3,3,3,4,3,5,4,3,4,6,4,4,3,3,5,4,4,4,3,3,3,4,3,3,4,5,3,4,3,3,3,3,3,5,3,3,3,4,5,3,4,3,3,4,3,3,3,3,3,4,3,3,3,3,4,3,3,3,5,5,4,4,4,4,3,3,4,3,3
110,55.0,3,4,3,5,4,3,3,4,5,3,4,3,3,4,5,3,5,3,3,4,3,3,5,5,3,3,3,3,3,3,4,3,5,4,3,4,6,4,4,3,3,5,4,4,4,3,3,3,4,3,3,4,5,3,4,3,3,3,3,3,5,3,3,3,4,5,3,4,3,3,4,3,3,3,3,4,4,3,3,3,3,4,3,3,3,5,5,4,4,4,4,3,3,4,3,3
111,55.5,3,4,3,5,4,3,3,4,5,3,4,3,3,4,5,3,5,3,3,4,3,3,5,5,3,3,3,3,3,3,4,3,5,4,3,3,6,4,4,3,3,5,4,4,4,3,3,3,4,3,3,4,5,3,4,3,3,3,3,3,5,3,3,3,4,5,3,4,3,3,4,3,3,3,3,4,4,3,3,3,3,4,3,3,3,5,5,4,4,4,4,3,3,4,3,3
112,56.0,3,4,3,5,4,3,3,4,5,3,4,3,3,4,6,3,5,3,3,4,3,3,5,5,3,3,3,3,3,3,4,3,5,4,3,3,6,4,4,3,4,5,4,4,4,3,4,3,4,3,3,4,5,3,4,3,3,3,3,3,5,3,3,3,4,4,3,4,3,3,4,3,3,3,3,4,4,3,3,3,3,4,3,3,3,5,5,4,4,4,4,3,3,4,3,3
113,56.5,3,4,3,5,4,3,3,4,5,3,4,3,3,4,6,3,5,3,3,4,3,3,5,5,3,3,3,3,3,3,4,3,5,4,3,3,6,4,4,3,4,5,4,4,4,3,4,3,4,3,3,4,5,3,4,3,3,3,3,3,5,3,3,3,4,4,3,4,3,3,4,3,3,3,3,4,4,3,3,3,3,4,3,3,3,5,5,4,4,4,4,3,3,4,3,3
114,57.0,3,4,3,5,4,3,3,4,5,3,4,3,3,4,6,3,5,3,3,4,3,3,5,5,3,3,3,3,3,3,4,3,5,4,3,3,6,4,4,3,4,5,4,4,4,3,4,3,4,3,3,4,5,3,4,3,3,3,3,3,5,3,3,3,4,4,3,4,3,3,4,3,3,3,3,4,4,3,3,3,3,3,3,3,3,5,5,4,4,4,4,3,3,4,3,3
115,57.5,3,4,3,5,4,3,3,4,5,3,3,3,3,4,7,3,5,3,3,4,3,3,5,5,3,3,3,3,3,3,4,3,5,4,3,3,6,4,4,3,4,5,4,4,4,3,4,3,5,3,3,4,5,3,4,3,3,3,3,3,5,3,3,3,4,4,3,4,3,3,4,3,3,3,4,4,4,3,3,3,3,3,3,3,3,5,5,4,4,4,4,3,3,4,3,3
116,58.0,3,4,3,5,4,3,3,4,5,3,3,3,3,4,7,3,5,3,3,4,3,3,5,5,3,3,3,3,3,3,4,3,5,4,3,3,6,4,4,3,4,5,4,4,4,3,5,3,5,3,3,4,4,3,4,3,3,3,3,3,5,3,3,3,4,4,3,4,3,3,4,3,3,3,3,4,4,3,3,3,3,3,3,3,3,5,5,4,4,4,4,3,3,4,3,3
117,58.5,3,4,3,5,4,3,3,4,5,3,3,3,3,4,7,3,5,3,3,4,3,3,5,5,3,3,3,3,3,3,4,3,5,4,3,3,6,4,4,3,3,5,5,4,4,3,5,3,5,3,3,4,4,3,4,3,3,3,3,3,5,3,3,3,4,4,3,4,3,3,4,3,3,3,3,4,4,3,3,3,3,3,3,3,3,5,5,4,4,4,4,3,3,4,3,3
118,59.0,3,4,3,5,4,3,3,4,5,3,3,3,3,4,7,3,5,3,3,4,3,3,5,5,3,3,3,3,3,3,4,3,5,4,3,3,6,4,4,3,3,5,5,4,4,3,4,3,5,3,3,4,4,3,4,3,3,3,3,3,5,3,3,3,4,4,3,4,3,3,4,3,3,3,3,4,4,3,3,3,3,3,3,4,3,5,5,4,4,4,4,3,3,4,3,3
119,59.5,3,4,3,5,4,3,3,4,5,3,3,3,3,4,8,3,5,3,3,4,3,3,5,5,3,3,3,3,3,3,4,3,5,4,3,3,6,4,4,3,3,5,5,4,4,3,4,3,5,3,3,4,4,3,4,3,3,3,3,3,5,3,3,3,3,4,3,4,3,3,4,3,4,3,3,4,4,3,3,3,3,3,3,4,3,5,5,4,3,4,4,3,3,4,3,3
120,60.0,3,4,3,5,4,3,3,4,5,3,3,3,3,4,8,3,5,3,3,4,3,3,5,5,3,3,3,3,3,3,4,3,5,4,3,3,6,4,4,3,3,4,6,4,4,3,4,3,5,3,3,4,4,3,4,3,3,3,3,3,4,3,3,3,3,4,3,4,3,3,4,3,4,3,3,4,4,3,3,3,3,3,3,4,3,5,5,4,3,4,4,3,3,4,3,3
121,60.5,3,4,3,5,4,3,3,4,5,3,3,3,3,4,8,3,5,3,3,4,3,3,5,5,3,3,3,3,3,3,4,3,5,4,3,3,6,4,4,3,3,4,6,4,4,3,4,3,5,3,3,4,4,3,4,3,3,3,4,3,4,3,3,3,3,4,3,3,3,3,4,3,4,3,3,4,4,3,3,3,3,3,4,4,3,5,5,4,3,4,4,3,3,4,3,3
122,61.0,3,4,3,5,4,3,3,4,5,3,3,3,3,4,8,3,5,3,3,4,3,3,5,5,3,3,3,3,3,3,4,3,5,4,3,3,6,4,4,3,3,4,6,4,4,3,4,3,5,3,3,4,4,3,4,3,3,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,4,3,3,4,4,3,3,3,3,3,4,4,3,5,5,4,3,4,4,3,3,4,3,3
123,61.5,3,4,3,5,4,3,3,4,4,3,3,3,3,4,8,3,5,3,3,4,3,3,5,5,3,3,3,3,3,3,4,3,5,4,3,3,6,4,4,3,3,4,5,4,4,4,4,3,5,3,3,4,4,3,4,3,3,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,4,3,3,4,4,3,3,3,3,3,4,4,3,5,5,4,3,5,4,3,3,4,3,3
124,62.0,3,4,3,5,4,3,3,4,4,3,3,3,3,4,7,3,5,3,3,3,3,3,5,5,3,3,4,3,3,3,4,4,5,4,3,3,6,4,4,3,3,4,5,4,4,4,4,3,5,3,3,4,4,3,4,3,3,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,4,3,3,4,4,3,3,3,3,3,4,4,3,5,5,4,3,5,5,3,3,4,3,3
125,62.5,3,4,3,5,4,3,3,4,4,3,3,3,3,4,7,3,5,3,3,3,3,3,5,5,3,3,4,3,3,3,4,4,5,4,3,3,6,4,4,3,3,4,5,4,4,4,4,3,5,3,3,4,4,3,4,3,3,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,4,3,3,4,4,3,3,3,3,3,4,4,3,5,5,4,3,5,5,3,3,4,3,3
126,63.0,3,4,3,5,4,3,3,4,4,3,3,3,3,4,7,3,5,3,3,3,3,3,5,5,3,3,4,3,3,3,4,5,5,4,3,3,6,4,4,3,3,4,5,4,4,3,4,4,5,3,3,4,4,3,4,3,3,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,4,3,3,4,4,3,3,3,3,3,4,4,3,5,5,4,3,5,5,3,3,3,3,3
127,63.5,3,4,3,5,4,3,3,4,4,3,3,3,3,4,7,3,5,3,3,3,3,3,5,5,3,3,4,3,3,3,5,5,5,4,3,3,6,4,4,3,3,4,5,4,4,3,4,4,5,3,3,4,4,3,4,3,3,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,4,3,3,5,4,3,3,3,3,3,4,4,3,5,4,3,3,5,5,3,3,4,3,3
128,64.0,3,4,3,5,4,3,3,4,4,3,3,3,3,4,7,3,5,3,3,3,4,3,5,5,3,3,4,3,3,3,6,4,5,4,3,3,6,4,4,3,3,4,5,4,4,4,4,4,4,3,3,4,4,3,4,3,3,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,4,3,3,5,4,3,3,3,3,3,4,3,3,5,4,3,3,5,5,3,3,4,3,3
129,64.5,3,4,3,5,4,3,4,4,4,3,3,3,3,4,7,3,4,3,3,3,4,3,5,5,3,3,4,3,3,3,6,4,5,4,3,3,6,4,4,3,3,4,5,4,4,3,4,4,4,3,3,4,4,3,4,3,3,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,4,3,3,5,4,3,3,3,3,3,4,3,3,5,4,3,3,5,5,3,3,4,3,3
130,65.0,3,4,3,6,4,3,4,4,4,3,3,3,3,4,7,3,4,3,3,3,4,3,5,5,3,3,4,3,3,3,6,4,5,4,3,3,6,4,3,3,3,4,4,4,4,3,4,4,4,3,3,4,4,3,4,3,3,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,4,3,3,5,4,3,3,3,3,3,4,3,3,5,4,3,3,5,5,3,3,4,3,3
